Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
"Sheet: 14 1/2 × 10 3/8 in. (36.8 × 26.3 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789284,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 10 3/4 × 15 1/16 in. (27.3 × 38.3 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789285,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 20 7/8 × 14 13/16 in. (53 × 37.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789336,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 14 15/16 × 10 13/16 in. (38 × 27.5 cm)""","Bequest of Grace M. Pugh, 1985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789343,12/24/2018 8:00:01 AM,Metropolitan Museum of Art", New York," NY""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 in. × 9 5/16 in. (33 × 23.7 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789347,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 1/2 × 9 3/4 in. (34.3 × 24.7 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789350,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
List of plates: 13 5/16 × 9 7/16 in. (33.8 × 24 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Letter: 7 9/16 × 4 15/16 in. (19.2 × 12.6 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookplate: 4 5/16 × 3 1/16 in. (10.9 × 7.7 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leather label: 3 5/8 × 5 1/4 in. (9.2 × 13.4 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789352,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.5 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789353,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 1/2 × 13 7/16 in. (24.2 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789354,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 3/8 in. (24.7 × 34 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789355,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 7/16 in. (24.7 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789356,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 7/16 in. (24.8 × 34.1 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789357,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 7/16 in. (24.5 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789358,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 3/8 in. (24.7 × 34 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789359,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 7/16 × 9 9/16 in. (34.2 × 24.3 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789361,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 3/8 in. (24.7 × 34 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789362,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 7/16 × 9 3/4 in. (34.2 × 24.7 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789363,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.4 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789364,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 7/16 × 9 3/4 in. (34.2 × 24.7 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789365,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 9/16 × 13 1/4 in. (24.3 × 33.6 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789366,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 3/8 in. (24.5 × 34 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789367,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 12 3/4 in. (24.4 × 32.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789385,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 6 1/8 × 4 5/8 in. (15.6 × 11.7 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789388,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
Image with text and ruled border: 16 9/16 × 21 1/8 in. (42 × 53.6 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 18 7/8 in. × 24 in. (48 × 61 cm)""","Bequest of Adele S. Colgate, 1962",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789389,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 7/16 × 2 13/16 in. (8.8 × 7.1 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789390,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 13/16 × 13 1/16 in. (25 × 33.1 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789391,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 13/16 × 12 3/4 in. (25 × 32.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789392,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 12 15/16 in. (24.8 × 32.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789394,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 13/16 × 12 7/16 in. (25 × 31.6 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789395,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 11/16 × 12 1/2 in. (24.6 × 31.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789396,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 1/8 × 11 9/16 in. (23.2 × 29.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789397,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 13/16 × 12 5/8 in. (24.9 × 32 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789398,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 8 15/16 × 6 5/8 in. (22.7 × 16.8 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789399,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 15/16 × 11 5/16 in. (20.1 × 28.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789400,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 12 1/8 × 8 5/8 in. (30.8 × 21.9 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789402,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 1/2 × 11 3/4 in. (24.1 × 29.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789403,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 5/8 × 3 1/16 in. (11.8 × 7.8 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789405,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 1/8 × 12 3/8 in. (23.1 × 31.5 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789406,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 9/16 in. (34 × 24.3 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789408,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 10 3/8 in. × 13 in. (26.3 × 33 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789409,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 10 3/8 × 13 3/16 in. (26.3 × 33.5 cm)""","Gift of Georgiana W. Sargent, in memory of John Osborne Sargent, 1924",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789410,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 7/16 × 13 7/16 in. (24 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789411,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 10 15/16 × 15 7/8 in. (27.8 × 40.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789412,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 9 1/4 × 6 3/16 in. (23.5 × 15.7 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789413,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 7/16 in. (24.4 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789414,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 9/16 × 9 5/8 in. (34.4 × 24.4 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789415,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 7/16 in. (24.4 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789417,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 7/16 in. (24.7 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789418,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 1/2 in. (24.7 × 34.3 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789419,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 8 1/16 × 9 13/16 in. (20.4 × 25 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789420,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 3/8 × 2 11/16 in. (8.5 × 6.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1968",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789421,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 13/16 in. × 10 in. (19.8 × 25.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789422,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 13/16 × 9 13/16 in. (19.8 × 25 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789423,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 7/8 × 9 3/4 in. (20 × 24.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789424,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 7/8 × 9 13/16 in. (20 × 24.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789425,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 13/16 × 9 5/8 in. (19.8 × 24.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789426,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 11/16 × 9 5/8 in. (19.5 × 24.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789427,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 3/4 × 9 3/4 in. (19.7 × 24.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789428,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 7/8 × 9 3/4 in. (20 × 24.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789429,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 7/8 × 10 5/16 in. (20 × 26.2 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789430,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 3/4 × 9 5/8 in. (19.7 × 24.5 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789431,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 9/16 × 9 5/8 in. (19.2 × 24.5 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789432,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 11/16 × 9 3/4 in. (19.5 × 24.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789433,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 7/8 × 9 3/4 in. (20 × 24.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789434,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 7/8 × 9 3/4 in. (20 × 24.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789435,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 3/8 × 10 3/16 in. (18.7 × 25.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789437,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 8 15/16 × 5 11/16 in. (22.7 × 14.5 cm)""","Rogers Fund, 1922",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789438,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 3/4 in. (34 × 24.7 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789439,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 1/2 in. (24.7 × 34.3 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789440,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 3/4 × 13 7/16 in. (24.7 × 34.1 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789441,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 3/8 in. (24.5 × 34 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789442,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 7/16 in. (24.5 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789443,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 3/4 in. (34 × 24.8 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789447,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (33.9 × 24.4 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789448,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 7/16 in. (24.5 × 34.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789449,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 10 1/8 in. × 10 in. (25.7 × 25.4 cm)""","Gift of Margaret S. Meanor in memory of Edward Dawes Meanor, 1978",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789450,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.4 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789451,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.5 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789452,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.5 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789453,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 3/4 in. (34 × 24.8 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789454,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.5 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789455,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 7/16 × 9 3/4 in. (34.2 × 24.7 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789484,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 5/8 × 13 3/8 in. (24.5 × 34 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789485,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 5/8 in. (34 × 24.4 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789486,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 7/16 × 9 5/8 in. (34.2 × 24.4 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789487,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 1/2 in. (33.9 × 24.2 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789490,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 13 3/8 × 9 3/4 in. (34 × 24.7 cm)""","Rogers Fund, 1922",,London,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/789491,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
